time,x,y,z
11.90000000000001,-6.096901242931282,-7.35085258646778,22.00961452276564
12.00000000000001,-8.093711534127223,-10.695205163460814,22.490742862590878
12.10000000000001,-10.65373053972562,-12.62020176978826,27.274157973605416
12.20000000000001,-10.918198058383053,-9.281352024651333,31.88310138839342
12.30000000000001,-8.189075891530724,-5.108839744132994,30.286590977950105
12.40000000000001,-5.849481489451554,-4.481450511671882,25.91282917657108
12.50000000000001,-5.515316947198108,-6.161114628457065,22.366208481005273
12.60000000000001,-7.031228490469549,-9.352404362935223,21.34628025573416
12.70000000000001,-9.811025187334925,-12.665202125552764,24.731637774142943
12.800000000000011,-11.495039216996657,-11.375242442237528,30.994539234187435
12.900000000000011,-9.451664557815407,-6.111213185993561,31.891272204334655
13.00000000000001,-6.35275539761501,-4.01507978503735,27.64533257036325
13.10000000000001,-5.132655577441225,-5.001585442633906,23.282321322599998
13.20000000000001,-5.967283749606485,-7.719143072134662,20.837473665571746
13.300000000000011,-8.500949607640612,-11.64492626350577,22.164053986438365
13.400000000000011,-11.362812617207247,-13.192553980659097,28.48293092849844
13.50000000000001,-10.92383368574727,-8.236290239986886,32.94627457147885
13.600000000000012,-7.42789195746639,-4.01851835155385,29.87665163379005
13.700000000000012,-5.097179336996433,-3.951773084831822,24.858667459077754
13.800000000000011,-5.040573497460751,-5.995170209372158,21.137493245409136
13.900000000000011,-6.919293319602394,-9.683661238237033,20.25533141686648
14.00000000000001,-10.21453415121863,-13.574894859650817,24.57484073561498
14.100000000000012,-12.035959789858307,-11.519765036527966,32.150475672325875
14.200000000000012,-9.252548842436703,-5.126039210705557,32.434730104311505
14.300000000000011,-5.6754486121863,-3.1588960625886213,27.245307623559206
14.400000000000013,-4.426232610558683,-4.34877383050677,22.39086369003467
14.500000000000012,-5.3468929091013395,-7.232140170355684,19.547517714359227
14.600000000000012,-8.156852347760614,-11.787910915136127,20.63534546138154
14.700000000000012,-11.736504938432233,-14.367082880323808,27.995365046276785
14.800000000000011,-11.592097093407649,-8.508729862189854,34.13632225566836
14.900000000000013,-7.344137009330098,-3.130689252076969,30.624775629960748
15.000000000000012,-4.430301638731621,-2.904692705691536,24.8052291841481
15.100000000000012,-4.0833298797433395,-4.792044139356357,20.338918625578156
15.200000000000014,-5.759147956175632,-8.424652080049977,18.366345204995785
15.300000000000013,-9.357661350499495,-13.639062804127411,21.5358887686071
15.400000000000013,-12.753313247367497,-13.998687599175613,31.210268560933063
15.500000000000012,-10.578591316057777,-5.731664161150977,34.534923255441385
15.600000000000012,-5.776373178491824,-1.9867379689456024,28.813200572015383
15.700000000000014,-3.521569954553408,-2.659309154102682,22.8844060363141
15.800000000000013,-3.70969582902445,-4.854217218050199,18.649698568833237
15.900000000000013,-5.830474168302638,-9.005945395112695,17.129830573504346
16.000000000000014,-10.026461719368294,-14.894476541962092,21.673250275270824
16.100000000000016,-13.433094855084947,-13.812949865036238,33.14702218996904
16.200000000000014,-9.966442393410727,-4.025943057658518,34.79975846030577
16.30000000000001,-4.746956373096693,-1.039692872797633,27.918911178489395
16.400000000000013,-2.660210037011892,-1.932460521165572,21.785850843366397
16.500000000000014,-2.863357014751637,-3.9031116937831767,17.3488322053684
16.600000000000016,-4.803717656218942,-7.778569352169377,15.20275641401878
16.700000000000014,-9.063694333845179,-14.526712868290264,18.51710217507961
16.800000000000015,-13.97244409834062,-16.413259953955812,31.67866847076365
16.900000000000013,-11.33203310693558,-4.611330079782075,36.92867537709171
17.000000000000014,-4.7930676572309565,0.1989193544967692,29.359057664699222
17.100000000000016,-1.7532825823781097,-0.3059354545480337,22.461629773102906
17.200000000000014,-1.199571791859848,-1.315136391170847,17.29615834736394
17.300000000000015,-1.8081190018276296,-2.9370761754448114,13.515038316315962
17.400000000000013,-3.7129243442092497,-6.6222091413602815,11.475273968131551
17.500000000000014,-8.20496940614462,-14.480802801833397,14.291867150381673
17.600000000000016,-14.923032008856719,-19.72627177867496,30.411740020637946
17.700000000000014,-12.698894342907685,-4.082160988254117,39.91937988453112
17.800000000000015,-4.002548223557776,2.6412434580817585,30.50252668791429
17.900000000000016,0.13980397115115262,2.404495657410367,23.020427739423987
18.000000000000014,1.7010538456771154,2.9839322733429423,17.87162955644361
18.100000000000016,3.3195098368992526,5.527072337579891,14.608384855245353
18.200000000000017,6.628521107889195,11.268634720405597,14.817768388269112
18.300000000000015,12.353744231065358,18.185010359284867,24.377334015423667
18.400000000000016,14.166361623430626,10.33174466305545,38.123532382665815
18.500000000000014,7.224452993219872,-0.11270574920900087,33.356779826086765
18.600000000000016,2.100369325978157,-0.8557393827133076,25.25885096361449
18.700000000000017,0.47540343172349586,-0.23506052270581607,19.291582101670325
18.800000000000015,0.14305945099887035,0.04751530171350022,14.773848081470415
18.900000000000016,0.14796389697294954,0.2312005874689151,11.31733486689093
19.000000000000014,0.3143193762535594,0.5862783654525983,8.676208027944993
19.100000000000016,0.7852711865802958,1.5357545780243502,6.694451594032085
19.200000000000017,2.0998810550713944,4.212837368678217,5.475915873317029
19.300000000000015,5.772841083394974,11.538305993948022,6.826839480546847
19.400000000000016,14.103059548944108,23.80512590166264,21.587717348638183
19.500000000000018,16.61507675833153,8.257952717392065,44.893055642128154
19.600000000000016,4.518834392550223,-6.15853495898395,34.08756957005249
19.700000000000017,-2.276209037199118,-6.069911301801048,25.880943018911804
19.80000000000002,-4.93924781980974,-7.131886023816282,21.98132149590092
19.900000000000016,-7.412520606638676,-10.29768425061262,21.582631005999563
20.000000000000018,-10.422504488483803,-13.085005955425125,26.07631079753611
20.100000000000016,-11.422775332845015,-10.300450558228293,32.007675067595294
20.200000000000017,-8.691461531679863,-5.176102461879481,31.258272980781392
20.30000000000002,-5.817705127342595,-3.9352941564385655,26.572458346364044
20.400000000000016,-5.06095187965325,-5.365372341291486,22.429822566444116
20.500000000000018,-6.305745963865348,-8.450344964071684,20.547333271061095
20.600000000000016,-9.158936884426579,-12.458412446847191,22.96751950092397
20.700000000000017,-11.734484925979551,-12.756852467399327,30.009447910364067
20.80000000000002,-10.34634299048508,-6.946928489564412,32.95267374104814
20.900000000000016,-6.707345052408369,-3.609532737621582,28.8591663736868
21.000000000000018,-4.809834257766319,-4.115023136433415,23.873156476777275
21.10000000000002,-5.1624296457127805,-6.497651078421448,20.504743876164795
21.200000000000017,-7.41492306079644,-10.528517520202737,20.380706908932503
21.30000000000002,-10.85868871555848,-14.003807373985657,25.923081813935596
21.40000000000002,-11.940754623876906,-10.35336978569646,33.13027495044923
21.500000000000018,-8.472853507099446,-4.233596083417466,31.73817019868972
21.60000000000002,-5.153615914640039,-3.0757749071996776,26.222872417456003
21.700000000000017,-4.315503341879729,-4.600253936104273,21.55749587504902
21.80000000000002,-5.5771630525620655,-7.803971578613866,19.126873970865663
21.90000000000002,-8.71845459368317,-12.608445424461376,21.130915543017124
22.000000000000018,-12.19593938464981,-14.20607480650495,29.480788447613897
22.10000000000002,-11.131248059304935,-7.231145164547437,34.33094271203696
22.200000000000017,-6.638287823201319,-2.657543525086238,29.750324993043485
22.30000000000002,-4.079709053447913,-2.91673901317988,23.922775975794174
22.40000000000002,-4.037185222496698,-5.007068694033195,19.647365745112843
22.500000000000018,-5.979453042127069,-8.934521500326227,18.05294322117072
22.60000000000002,-9.851615914005741,-14.301213253667079,22.119418119746843
22.70000000000002,-13.001972922578382,-13.509096187238617,32.39137825164544
22.80000000000002,-10.05685389917154,-4.759817708456845,34.35024985616423
22.90000000000002,-5.236845171524136,-1.6975423092334292,28.098302628525722
23.00000000000002,-3.239058135511151,-2.5887865063480064,22.20875212586797
23.10000000000002,-3.585914862105735,-4.853813633967957,18.06253732007409
23.20000000000002,-5.837957280304985,-9.17338752610293,16.681627812847466
23.30000000000002,-10.235061150875996,-15.312449488068689,21.678700035215247
23.40000000000002,-13.652712514370076,-13.736787629898389,33.77238916523908
23.50000000000002,-9.759405693072047,-3.4747865406601486,34.86784191603537
23.60000000000002,-4.407330961137373,-0.7124986711880584,27.659379130144842
23.70000000000002,-2.346115417345718,-1.6208180492083424,21.46628969685757
23.80000000000002,-2.4975369861138423,-3.425552888546214,16.9421848098407
23.90000000000002,-4.262282366219472,-7.004937390565828,14.479095981859663
24.00000000000002,-8.332909613581489,-13.786902541991065,16.856275569652944
24.10000000000002,-13.872404309936778,-17.679637978312915,29.87149846314422
24.20000000000002,-12.304837198554601,-5.702383047624533,37.97185231187247
24.300000000000022,-5.177549734337572,0.6322206318840802,30.43902147814235
24.40000000000002,-1.515214411181485,0.3669633838433808,23.140357854815758
24.50000000000002,-0.5827817844388319,-0.30014095966170373,17.71956115130108
24.600000000000023,-0.6242534420390123,-0.9328126733067882,13.602021426420327
24.70000000000002,-1.2258323056081737,-2.195418710525459,10.540181490165294
24.800000000000022,-2.861471512370763,-5.407183632003433,8.73111979629342
24.90000000000002,-7.0304873851631084,-13.226200253725931,10.659735764822047
25.00000000000002,-14.80404278780495,-22.17370904924456,26.753957061014955
25.100000000000023,-14.508139131906304,-5.502872922043725,42.44578122580708
25.20000000000002,-4.111116784270854,4.320046616951464,32.13575425172047
25.300000000000022,1.218027377396187,4.214773211727215,24.27250127495707
25.40000000000002,3.4071845871185107,5.343500993319892,19.597823826351956
25.50000000000002,5.838984575677501,9.0076684400996,17.897935319560528
25.600000000000023,9.856151443467162,14.423877668487798,22.00696849652083
25.70000000000002,13.089335916202437,13.604237122451702,32.522020519353944
25.800000000000022,10.058565985636665,4.6301033171582215,34.46856069215055
25.900000000000023,5.145088195770108,1.5561819656013154,28.084880915200834
26.00000000000002,3.1179335653312306,2.444841867025941,22.13239717338169
26.100000000000023,3.431285553058704,4.650907656797089,17.912821451420566
26.200000000000024,5.622254496149166,8.893708678286806,16.356557536691213
26.300000000000022,10.017578200356777,15.21909828781972,21.026388644057047
26.400000000000023,13.76616478383375,14.297789254784787,33.471274129906526
26.50000000000002,10.055192949592932,3.6289437511777534,35.29404366677909
26.600000000000023,4.455164326463711,0.513593734338516,27.980351332748604
26.700000000000024,2.207173197389127,1.3389938381502426,21.641959293993875
26.800000000000022,2.2116279363888407,2.964998383670082,16.962693945859854
26.900000000000023,3.7329890459834334,6.1492701865905355,14.142808941501636
27.00000000000002,7.434564231519517,12.5831355559,15.397488411983216
27.100000000000023,13.311438859552995,18.464295566260276,27.12303071253981
27.200000000000024,13.418687389577652,7.758064475845675,38.61898704189364
27.300000000000022,6.010682363590594,-0.7219056067417962,31.884948429462046
27.400000000000023,1.5776720740958532,-0.8387216398298821,24.12772102971883
27.500000000000025,0.26568908331332347,-0.31675541351374176,18.44069710238833
27.600000000000023,-0.04819205362387623,-0.21474137136357002,14.122603543341475
27.700000000000024,-0.20236225981116207,-0.3842309620645352,10.820233446436461
27.800000000000026,-0.4887532131819759,-0.9289425173067923,8.306731089987851
27.900000000000023,-1.244169039830258,-2.445922521849741,6.485450628700941
28.000000000000025,-3.3419089854403348,-6.6920544124117125,5.850156525416118
28.100000000000023,-8.915159559009414,-17.12101271605972,10.820565387513806
28.200000000000024,-17.470886777736993,-22.08673068118239,35.145415310645255
28.300000000000026,-11.466175226460315,1.6651764293367874,41.42353426260747
28.400000000000023,-0.7709763709207498,6.122304972793648,29.59478057130555
28.500000000000025,3.4669762339501498,6.031859881300598,23.59943495954822
28.600000000000023,5.750375428111277,8.158972431651371,20.957417041326163
28.700000000000024,8.629603277253942,11.899885348716635,22.48101777475683
28.800000000000026,11.440704996109588,13.04842449042556,28.931963601644306
28.900000000000023,10.74222317811123,7.870094231828821,32.920599972138675
29.000000000000025,7.231098834234736,3.938999700514061,29.56720839079507
29.100000000000026,5.047205189825163,4.047247016392197,24.592065769819335
29.200000000000024,5.119028968452336,6.189381601122288,21.007243206644
29.300000000000026,7.105519209374891,9.961960735301659,20.381585056780835
29.400000000000027,10.419126084650943,13.674775039903727,25.06399691691556
29.500000000000025,11.976385352700927,11.107248132907918,32.442651585298385
29.600000000000026,8.99002131141703,4.865454423171583,32.15721044564326
29.700000000000024,5.535971114333688,3.1953323365148405,26.901806060167562
29.800000000000026,4.445655250743177,4.505155361994863,22.155376711197793
29.900000000000027,5.493151447000854,7.501475278224575,19.50457634846711
30.000000000000025,8.409555866090882,12.10081893867515,20.96781549142942
30.100000000000026,11.890475232495834,14.213983642764171,28.629233643820285
30.200000000000024,11.358831762279808,7.980406293809047,34.125945467904906
30.300000000000026,7.073190094314166,3.0206070136870418,30.213640124111937
30.400000000000027,4.354681854917816,3.013152965595701,24.45724753224728
30.500000000000025,4.162928233864098,5.008129916161825,20.13604219107659
30.600000000000026,5.977198563182901,8.78517206367329,18.428884055175168
30.700000000000028,9.67525879222453,13.949914107692903,22.120362305028795
30.800000000000026,12.803777409933137,13.526298274429221,31.87172253078717
30.900000000000027,10.205090354628089,5.2219644045128915,34.23902296236382
31.00000000000003,5.523432680209483,1.9848613827936403,28.32658954586494
31.100000000000026,3.494414668122821,2.8145214338026956,22.52169742106515
31.200000000000028,3.8391754770144524,5.132379758027955,18.45903726359108
31.300000000000026,6.125447347407882,9.481616788470333,17.281341064873203
31.400000000000027,10.434087948481622,15.242647755418655,22.534859745269653
31.50000000000003,13.401661046852759,13.032013789559482,33.87875257944675
31.600000000000026,9.457123645720383,3.4961498749885482,34.285380008540095
31.700000000000028,4.475985149131846,1.0944555632392976,27.33412911832714
31.800000000000026,2.6498503040469035,2.115180743299592,21.361877455551117
31.900000000000027,3.019006929446066,4.2228916333932665,17.104454052406634
32.00000000000003,5.1618260132974605,8.386729991462312,15.31268792058239
32.10000000000002,9.65718637255344,15.226198864417066,19.561408759583767
32.20000000000003,14.13132345898725,15.5039998358575,33.118291725062974
32.300000000000026,10.585435362901421,3.6178892535596874,36.29311294243361
32.40000000000003,4.33032687805179,-0.16532233932072055,28.519154404263226
32.50000000000003,1.678616591255824,0.49314357459791636,21.85194287454364
32.60000000000003,1.3146425850891938,1.5847734879842112,16.859272258898
32.70000000000003,2.108032507104194,3.482651634196469,13.277392518581802
32.800000000000026,4.383756440602139,7.818841708940177,11.736436862291587
32.90000000000003,9.500104278614081,16.30112388525959,16.41624415897571
33.00000000000003,15.524751103914237,17.845971887922005,34.28299542465054
33.10000000000003,10.908848100587303,1.6141015000326837,38.36008428976672
33.20000000000003,2.939554998401638,-2.5130489792530586,28.770756159344717
33.300000000000026,-0.37212110216263106,-2.1822278520061924,21.84181501587302
33.40000000000003,-1.714092880716732,-2.943351439188405,16.976724917351486
33.50000000000003,-3.368443583208575,-5.690968975492238,13.945270127839368
33.60000000000003,-6.879580262949751,-11.811003240167954,14.579984026352383
33.70000000000003,-12.85144784355159,-18.67969955808888,25.305660362939587
33.800000000000026,-14.055369167566244,-9.24229230730385,38.77686299221713
33.90000000000003,-6.609114081996479,0.7131912439437069,32.84800415680833
34.00000000000003,-1.6465891888983755,1.148301020821226,24.77820718077633
34.10000000000003,-0.07476321358203947,0.698225823037573,18.922872857216614
34.20000000000003,0.44968829723071013,0.8869019086458347,14.508952212252339
34.30000000000003,1.027782817083087,1.8506197916858602,11.19934672989592
34.40000000000003,2.3761444302677543,4.457505390074169,9.032901848401597
34.50000000000003,5.819383362808363,11.035919954162972,9.635802497812126
34.60000000000003,13.087994878382856,21.455249118146376,21.603907294197917
34.70000000000003,16.076488124369067,10.442273143347073,42.20063844621339
34.80000000000003,6.09139942716345,-3.780965199496342,34.4683451561739
34.90000000000003,-0.46891349465743287,-4.205874851085069,25.60606587159415
35.00000000000003,-2.9576699848261123,-4.8519309349767665,20.357717514647415
35.10000000000003,-5.147833393724719,-7.927822949274494,17.84484915402208
35.20000000000003,-8.826549184178793,-13.31569987903722,20.278713694547008
35.30000000000003,-12.813277821323622,-14.984749410696619,30.230536475713482
35.400000000000034,-11.24490503988589,-6.391736211539953,35.3072406093004
35.50000000000003,-6.017541658333202,-1.6472363669168295,29.632171064450937
35.60000000000003,-3.287035003270008,-2.0584527486558954,23.320278989087676
35.70000000000003,-3.143413254829842,-3.946458977419921,18.647915826934877
35.80000000000003,-4.859757172662591,-7.576239501487763,16.25070837917354
35.900000000000034,-8.756628491812284,-13.758363416397474,18.887789788530505
36.00000000000003,-13.408268786116558,-16.101430202184435,30.496923025238182
36.10000000000003,-11.585369002255971,-5.7995870933405556,36.47688391213668
36.20000000000003,-5.501464126037609,-0.5596599704420935,29.814330789061096
36.30000000000003,-2.4251585672272844,-0.9628751968639832,23.01653493923487
36.400000000000034,-1.9812034361290538,-2.356640069343483,17.91901386201892
36.50000000000003,-3.0585608012215353,-4.90662451207845,14.496352980632405
36.60000000000003,-6.013691470563986,-10.298727060774395,14.080510280501018
36.70000000000003,-11.636289877891592,-17.921637971578953,22.221293156253303
36.80000000000003,-14.703804426168535,-12.33685662813495,37.60402233912407
36.900000000000034,-8.132304156272417,-0.21787819660996538,34.60416364757487
37.00000000000003,-2.3352193373274974,1.1674506201842079,26.150933412005326
37.10000000000003,-0.3440575346892986,0.6051288281779967,19.940531521528836
37.20000000000003,0.20846089707755414,0.5525471417086478,15.272462965846989
37.30000000000003,0.5749155002007643,1.0441317850187015,11.724807959679904
37.400000000000034,1.3237740320091376,2.4733582868777795,9.121842713750864
37.500000000000036,3.2644888035230495,6.297315506732204,7.8384110172319525
37.60000000000003,8.206623540766588,15.430567238259966,11.41272959037244
37.70000000000003,16.25696319608933,21.971815364778884,31.684172289740907
37.80000000000003,12.721655416632895,1.425413166445331,41.72093831723424
37.900000000000034,2.354643152600241,-4.937612178658231,30.369392530689364
38.000000000000036,-2.1477395708160283,-4.756100657076967,23.413230170874815
38.10000000000003,-4.30239081234947,-6.4826970141796885,19.540092228328863
38.20000000000003,-7.109841905664829,-10.679377422003675,19.262743876764826
38.30000000000003,-11.098455662785474,-14.844191760017168,25.476565928177756
38.400000000000034,-12.456560590294862,-10.617062405042196,34.062904929683356
38.500000000000036,-8.379291131281889,-3.4547914789613348,32.29469593704572
38.60000000000004,-4.594800394566331,-2.2575664230102945,26.09618028953931
38.70000000000003,-3.580420567655099,-3.7172418455446694,20.960387553162025
38.80000000000003,-4.675646979328715,-6.730727025931329,17.878128877518964
38.900000000000034,-7.784172198826268,-11.933988132674923,18.79888246220182
39.000000000000036,-12.174978946683591,-15.755299363900507,27.39891815020897
39.10000000000004,-12.34894389802983,-8.69089005024247,35.59847961601208
39.20000000000003,-7.127461613061362,-1.9577889473126417,31.360116329233772
39.30000000000003,-3.567489573048503,-1.6420487019010856,24.68500364239459
39.400000000000034,-2.8728426181972964,-3.209315799851195,19.52862250372618
39.500000000000036,-4.082001628011569,-6.206026451049407,16.341727726253442
39.60000000000004,-7.3423768699089385,-11.823254875537895,17.01585171935801
39.70000000000003,-12.417682956279657,-16.98162130263595,26.410907818494337
39.80000000000003,-13.116021107464201,-9.115964048171444,36.87261904476696
39.900000000000034,-7.031089006972116,-0.9298477829946319,32.13330021823076
40.000000000000036,-2.824877485403886,-0.48211883401059974,24.777537851172582
40.10000000000004,-1.7410355499236063,-1.6257039269578366,19.158981767806477
40.20000000000003,-2.292804327138179,-3.4979852957662416,15.104197566033646
40.30000000000003,-4.3559744386187695,-7.480833017065222,13.127852694965508
40.400000000000034,-8.976112089739285,-15.115651717750188,16.71809218962918
40.500000000000036,-14.758526036223389,-17.814004872538973,32.226640162113355
40.60000000000004,-11.585798707989948,-3.503572111183174,38.24207630531888
40.70000000000004,-3.9934053471772244,1.5911773780009875,29.46288474337547
40.80000000000003,-0.5781431258935157,1.1915971221986608,22.3162021376898
40.900000000000034,0.4842329730617592,1.1611723380111851,17.09855256954583
41.000000000000036,1.1961417066276319,2.0936887171036855,13.21520257715512
41.10000000000004,2.5986494198701053,4.712857555209553,10.671369958070168
41.20000000000004,6.0092132746660605,11.075220761475498,11.094040494027961
41.30000000000003,12.857307338841094,20.523999932455542,22.32444278707483
41.400000000000034,15.578945828289116,10.58458152644092,41.0073692474478
41.500000000000036,6.50020368571927,-2.709275500934473,34.26716393983258
41.60000000000004,0.28636789059417345,-3.273748456258115,25.45657232042384
41.70000000000004,-1.9984775452162324,-3.6125013318174473,19.81173960032507
41.80000000000004,-3.7910916245969832,-6.0674169235672695,16.389775568244346
41.900000000000034,-7.050368182431506,-11.456773518325981,16.703295275611584
42.000000000000036,-12.16888577608043,-17.015678544761478,25.58134819176727
42.10000000000004,-13.369567687294012,-9.838160103964807,36.80364983860295
42.20000000000004,-7.364060431535653,-1.0408555847521543,32.61470335825029
